Geography Type,Geography,Group Name,Group Category,Indicator Name,Indicator Category,Time Period,Time Type,Estimate (%),95% CI (%),Sample Size,Suppression Flag
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,5.9,4.1-8.6,1044,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,27,22.9-31.4,1044,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,16.3,13.0-20.2,1044,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,85.5,82.4-88.1,1388,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,0.4,0.2-1.0,1388,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,6.1,4.4-8.5,1388,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,8,6.0-10.6,1388,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,75.1,69.9-79.7,865,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.6,1.9-6.6,865,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,8.6,5.9-12.4,865,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,12.6,9.2-17.1,865,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,66.1,62.7-69.4,1503,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.3,2.1-5.1,1503,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,10.4,8.3-13.0,1503,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,20.2,17.4-23.3,1503,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,54.7,51.2-58.1,1459,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3,1.9-4.8,1459,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,12.3,10.0-15.2,1459,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,29.9,26.6-33.5,1459,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,50.9,45.3-56.5,461,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,2.7,1.2-5.8,461,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,13.1,9.2-18.2,461,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,33.4,28.0-39.2,461,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,73.3,66.8-79.0,585,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,4,1.9-8.2,585,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,11.4,7.5-17.0,585,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,11.3,7.5-16.8,585,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,73.2,70.5-75.7,2180,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.1,2.2-4.4,2180,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,11,9.2-13.1,2180,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,12.7,10.9-14.8,2180,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,71.2,66.5-75.4,1057,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,6.2,4.1-9.1,1057,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,14,10.8-17.9,1057,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,8.7,6.2-12.0,1057,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,74.3,69.9-78.2,1034,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,2.8,1.5-4.9,1034,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,13,10.1-16.7,1034,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,9.9,7.3-13.3,1034,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,70.2,66.9-73.3,1604,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,4.8,3.4-6.6,1604,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,11.7,9.5-14.2,1604,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,13.3,11.0-16.0,1604,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,75.2,71.9-78.2,2045,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,1.4,0.8-2.7,2045,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,8.2,6.4-10.6,2045,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,15.1,12.7-18.0,2045,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,62.7,59.4-65.9,1487,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,4.3,3.0-6.1,1487,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,18.1,15.4-21.1,1487,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,14.9,12.5-17.7,1487,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,62.7,58.8-66.4,1122,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.3,2.0-5.3,1122,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,18.4,15.3-22.0,1122,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,15.6,12.8-18.9,1122,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,62.9,60.2-65.5,2763,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.8,2.8-5.2,2763,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,12.8,10.9-14.9,2763,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,20.5,18.2-22.9,2763,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 25 – May 1,Weekly,9.1,8.1 ––– 10.0,19803,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 25 – May 1,Weekly,55.7,54.2 ––– 57.3,19803,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 25 – May 1,Weekly,16.9,15.6 ––– 18.1,19803,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 25 – May 1,Weekly,18.3,17.0 ––– 19.6,19803,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 2 – May 8,Weekly,7.6,6.6 ––– 8.7,14500,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 2 – May 8,Weekly,19.4,17.9 ––– 21.0,14500,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 2 – May 8,Weekly,57.8,56.0 ––– 59.5,14500,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 2 – May 8,Weekly,15.2,13.7 ––– 16.6,14500,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 9 – May 15,Weekly,15.6,14.3 ––– 17.0,14192,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 9 – May 15,Weekly,59.1,57.4 ––– 60.7,14192,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 9 – May 15,Weekly,6.1,5.2 ––– 6.9,14192,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 9 – May 15,Weekly,19.2,17.8 ––– 20.6,14192,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 16 – May 22,Weekly,15.5,14.0 ––– 17.0,14264,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 16 – May 22,Weekly,16.6,15.2 ––– 18.0,14264,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 16 – May 22,Weekly,6.9,5.9 ––– 8.0,14264,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 16 – May 22,Weekly,61,59.2 ––– 62.8,14264,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 23 – May 29,Weekly,64.3,62.5 ––– 66.2,14177,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 23 – May 29,Weekly,13.1,11.7 ––– 14.5,14177,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 23 – May 29,Weekly,5.4,4.5 ––– 6.2,14177,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 23 – May 29,Weekly,17.2,15.7 ––– 18.8,14177,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 5,Weekly,13,11.6 ––– 14.4,12621,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 5,Weekly,4.7,3.9 ––– 5.6,12621,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 5,Weekly,17.7,16.1 ––– 19.3,12621,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 5,Weekly,64.6,62.7 ––– 66.5,12621,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 6 – June 12,Weekly,64.2,62.5 ––– 65.9,15240,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 6 – June 12,Weekly,12,10.9 ––– 13.2,15240,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 6 – June 12,Weekly,19.3,17.9 ––– 20.8,15240,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 6 – June 12,Weekly,4.4,3.7 ––– 5.1,15240,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 13 – June 19,Weekly,12.5,11.2 ––– 13.9,13310,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 13 – June 19,Weekly,17.8,16.3 ––– 19.4,13310,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 13 – June 19,Weekly,65.1,63.3 ––– 67.0,13310,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 13 – June 19,Weekly,4.5,3.5 ––– 5.5,13310,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 20 – June 26,Weekly,17.4,16.1 ––– 18.8,15412,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 20 – June 26,Weekly,4.8,3.9 ––– 5.7,15412,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 20 – June 26,Weekly,12.5,11.3 ––– 13.7,15412,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 20 – June 26,Weekly,65.3,63.6 ––– 66.9,15412,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 3,Weekly,66,64.4 ––– 67.6,16784,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 3,Weekly,11.9,10.8 ––– 13.1,16784,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 3,Weekly,18,16.6 ––– 19.4,16784,0
