state,county,lat,lon,statefips,countyfips,maskdays,days,maskcoverage
OH, Defiance County, 41.34019, -84.490489, 39, 39, 314, 493, 0.64
OH, Delaware County, 40.271427, -83.03492, 39, 41, 320, 493, 0.65
OH, Erie County, 41.428653, -82.520994, 39, 43, 314, 493, 0.64
OH, Fairfield County, 39.762029, -82.635099, 39, 45, 327, 493, 0.66
OH, Fayette County, 39.55267, -83.431233, 39, 47, 314, 493, 0.64
OH, Franklin County, 39.970361, -83.009334, 39, 49, 329, 493, 0.67
OH, Fulton County, 41.599611, -84.130059, 39, 51, 314, 493, 0.64
OH, Gallia County, 38.839515, -82.333485, 39, 53, 314, 493, 0.64
OH, Geauga County, 41.494414, -81.162879, 39, 55, 314, 493, 0.64
OH, Greene County, 39.696209, -83.908797, 39, 57, 314, 493, 0.64
OH, Guernsey County, 40.057948, -81.539753, 39, 59, 314, 493, 0.64
OH, Hamilton County, 39.202835, -84.542754, 39, 61, 329, 493, 0.67
OH, Hancock County, 40.993697, -83.666517, 39, 63, 314, 493, 0.64
OH, Hardin County, 40.669059, -83.659463, 39, 65, 314, 493, 0.64
OH, Harrison County, 40.297882, -81.091128, 39, 67, 314, 493, 0.64
OH, Henry County, 41.326412, -84.063852, 39, 69, 314, 493, 0.64
OH, Highland County, 39.343959, -83.598908, 39, 71, 314, 493, 0.64
OH, Hocking County, 39.493802, -82.479263, 39, 73, 314, 493, 0.64
OH, Holmes County, 40.558439, -81.929325, 39, 75, 314, 493, 0.64
OH, Huron County, 41.140344, -82.598416, 39, 77, 329, 493, 0.67
OH, Jackson County, 39.016731, -82.618367, 39, 79, 314, 493, 0.64
OH, Jefferson County, 40.381881, -80.746908, 39, 81, 314, 493, 0.64
OH, Knox County, 40.396608, -82.398396, 39, 83, 314, 493, 0.64
OH, Lake County, 41.900307, -81.250934, 39, 85, 314, 493, 0.64
OH, Lawrence County, 38.591175, -82.56267, 39, 87, 314, 493, 0.64
OH, Licking County, 40.086792, -82.467155, 39, 89, 320, 493, 0.65
OH, Logan County, 40.394249, -83.762583, 39, 91, 314, 493, 0.64
OH, Lorain County, 41.450173, -82.155987, 39, 93, 327, 493, 0.66
OH, Lucas County, 41.709324, -83.277696, 39, 95, 320, 493, 0.65
OH, Madison County, 39.893577, -83.395945, 39, 97, 314, 493, 0.64
OH, Mahoning County, 41.017228, -80.742176, 39, 99, 314, 493, 0.64
OH, Marion County, 40.570251, -83.132762, 39, 101, 314, 493, 0.64
OH, Medina County, 41.13203, -81.850882, 39, 103, 314, 493, 0.64
OH, Meigs County, 39.09916, -82.104571, 39, 105, 314, 493, 0.64
OH, Mercer County, 40.539705, -84.629349, 39, 107, 314, 493, 0.64
OH, Miami County, 40.061018, -84.231621, 39, 109, 314, 493, 0.64
OH, Monroe County, 39.718167, -81.082906, 39, 111, 314, 493, 0.64
OH, Montgomery County, 39.755359, -84.290657, 39, 113, 329, 493, 0.67
OH, Morgan County, 39.620567, -81.857383, 39, 115, 314, 493, 0.64
OH, Morrow County, 40.509237, -82.794097, 39, 117, 314, 493, 0.64
OH, Muskingum County, 39.962034, -81.944372, 39, 119, 314, 493, 0.64
OH, Noble County, 39.765537, -81.474341, 39, 121, 314, 493, 0.64
OH, Ottawa County, 41.616647, -82.959253, 39, 123, 314, 493, 0.64
OH, Paulding County, 41.121342, -84.580184, 39, 125, 314, 493, 0.64
OH, Perry County, 39.724404, -82.240393, 39, 127, 314, 493, 0.64
OH, Pickaway County, 39.656141, -83.02439, 39, 129, 327, 493, 0.66
OH, Pike County, 39.070316, -83.06685, 39, 131, 314, 493, 0.64
OH, Portage County, 41.167877, -81.197396, 39, 133, 314, 493, 0.64
OH, Preble County, 39.742005, -84.648027, 39, 135, 314, 493, 0.64
OH, Putnam County, 41.034015, -84.135193, 39, 137, 314, 493, 0.64
OH, Richland County, 40.782997, -82.532756, 39, 139, 320, 493, 0.65
OH, Ross County, 39.346791, -83.083433, 39, 141, 314, 493, 0.64
OH, Sandusky County, 41.356897, -83.143902, 39, 143, 314, 493, 0.64
OH, Scioto County, 38.842701, -82.998764, 39, 145, 320, 493, 0.65
OH, Seneca County, 41.124902, -83.127723, 39, 147, 314, 493, 0.64
OH, Shelby County, 40.338376, -84.201773, 39, 149, 314, 493, 0.64
OH, Stark County, 40.788347, -81.360242, 39, 151, 314, 493, 0.64
OH, Summit County, 41.124592, -81.540059, 39, 153, 327, 493, 0.66
OH, Trumbull County, 41.317136, -80.761166, 39, 155, 329, 493, 0.67
OH, Tuscarawas County, 40.441341, -81.451419, 39, 157, 314, 493, 0.64
OH, Union County, 40.307984, -83.387, 39, 159, 320, 493, 0.65
OH, Van Wert County, 40.858881, -84.586048, 39, 161, 314, 493, 0.64
OH, Vinton County, 39.265307, -82.439841, 39, 163, 314, 493, 0.64
OH, Warren County, 39.423275, -84.166724, 39, 165, 314, 493, 0.64
OH, Washington County, 39.466182, -81.590993, 39, 167, 314, 493, 0.64
OH, Wayne County, 40.828124, -81.888027, 39, 169, 314, 493, 0.64
OH, Williams County, 41.56422, -84.588147, 39, 171, 314, 493, 0.64
OH, Wood County, 41.348047, -83.604001, 39, 173, 327, 493, 0.66
OH, Wyandot County, 40.847404, -83.301661, 39, 175, 314, 493, 0.64
OK, Adair County, 35.879972, -94.656458, 40, 1, 0, 493, 0.0
OK, Alfalfa County, 36.730548, -98.324015, 40, 3, 0, 493, 0.0
OK, Atoka County, 34.355501, -95.971215, 40, 5, 0, 493, 0.0
OK, Beaver County, 36.750223, -100.47674, 40, 7, 0, 493, 0.0
OK, Beckham County, 35.269191, -99.681945, 40, 9, 0, 493, 0.0
OK, Blaine County, 35.909791, -98.421992, 40, 11, 0, 493, 0.0
OK, Bryan County, 33.961322, -96.296454, 40, 13, 0, 493, 0.0
OK, Caddo County, 35.118083, -98.353863, 40, 15, 0, 493, 0.0
OK, Canadian County, 35.553987, -97.97809, 40, 17, 0, 493, 0.0
OK, Carter County, 34.223759, -97.285756, 40, 19, 0, 493, 0.0
OK, Cherokee County, 35.927824, -94.995064, 40, 21, 0, 493, 0.0
OK, Choctaw County, 34.021389, -95.460723, 40, 23, 0, 493, 0.0
OK, Cimarron County, 36.747674, -102.517699, 40, 25, 0, 493, 0.0
OK, Cleveland County, 35.230934, -97.294881, 40, 27, 0, 493, 0.0
OK, Coal County, 34.584182, -96.280928, 40, 29, 0, 493, 0.0
OK, Comanche County, 34.652102, -98.471657, 40, 31, 0, 493, 0.0
OK, Cotton County, 34.30209, -98.367241, 40, 33, 0, 493, 0.0
OK, Craig County, 36.772511, -95.211415, 40, 35, 0, 493, 0.0
OK, Creek County, 35.884345, -96.406261, 40, 37, 0, 493, 0.0
OK, Custer County, 35.638741, -99.001509, 40, 39, 0, 493, 0.0
OK, Delaware County, 36.407021, -94.805632, 40, 41, 0, 493, 0.0
OK, Dewey County, 35.98711, -99.007887, 40, 43, 0, 493, 0.0
OK, Ellis County, 36.195561, -99.79155, 40, 45, 0, 493, 0.0
OK, Garfield County, 36.378979, -97.782742, 40, 47, 0, 493, 0.0
OK, Garvin County, 34.681067, -97.375948, 40, 49, 0, 493, 0.0
OK, Grady County, 35.018661, -97.881235, 40, 51, 0, 493, 0.0
OK, Grant County, 36.796047, -97.786153, 40, 53, 0, 493, 0.0
OK, Greer County, 34.939359, -99.554593, 40, 55, 0, 493, 0.0
OK, Harmon County, 34.740911, -99.859797, 40, 57, 0, 493, 0.0
OK, Harper County, 36.796645, -99.667361, 40, 59, 0, 493, 0.0
OK, Haskell County, 35.196629, -95.084459, 40, 61, 0, 493, 0.0
OK, Hughes County, 35.0576, -96.270876, 40, 63, 0, 493, 0.0
OK, Jackson County, 34.578668, -99.475643, 40, 65, 0, 493, 0.0
OK, Jefferson County, 34.119021, -97.811359, 40, 67, 0, 493, 0.0
OK, Johnston County, 34.336452, -96.665711, 40, 69, 0, 493, 0.0
OK, Kay County, 36.825058, -97.167679, 40, 71, 0, 493, 0.0
OK, Kingfisher County, 35.945299, -97.942104, 40, 73, 0, 493, 0.0
OK, Kiowa County, 34.922937, -98.988331, 40, 75, 0, 493, 0.0
OK, Latimer County, 34.869195, -95.250415, 40, 77, 0, 493, 0.0
OK, Le Flore County, 34.901273, -94.697345, 40, 79, 0, 493, 0.0
OK, Lincoln County, 35.70264, -96.880909, 40, 81, 0, 493, 0.0
OK, Logan County, 35.899159, -97.501971, 40, 83, 0, 493, 0.0
OK, Love County, 33.979295, -97.306816, 40, 85, 0, 493, 0.0
OK, McClain County, 34.994384, -97.511676, 40, 87, 0, 493, 0.0
OK, McCurtain County, 34.110098, -94.777932, 40, 89, 0, 493, 0.0
OK, McIntosh County, 35.389293, -95.672907, 40, 91, 0, 493, 0.0
OK, Major County, 36.281824, -98.5359, 40, 93, 0, 493, 0.0
OK, Marshall County, 34.024196, -96.769118, 40, 95, 0, 493, 0.0
OK, Mayes County, 36.309973, -95.233746, 40, 97, 0, 493, 0.0
OK, Murray County, 34.49975, -97.02041, 40, 99, 0, 493, 0.0
OK, Muskogee County, 35.684199, -95.349651, 40, 101, 0, 493, 0.0
OK, Noble County, 36.409351, -97.230525, 40, 103, 0, 493, 0.0
OK, Nowata County, 36.79846, -95.620083, 40, 105, 0, 493, 0.0
OK, Okfuskee County, 35.446023, -96.296772, 40, 107, 0, 493, 0.0
OK, Oklahoma County, 35.551306, -97.407196, 40, 109, 0, 493, 0.0
OK, Okmulgee County, 35.671622, -95.959743, 40, 111, 0, 493, 0.0
OK, Osage County, 36.677006, -96.345302, 40, 113, 0, 493, 0.0
OK, Ottawa County, 36.834615, -94.810437, 40, 115, 0, 493, 0.0
OK, Pawnee County, 36.29468, -96.699273, 40, 117, 0, 493, 0.0
OK, Payne County, 36.094238, -96.975761, 40, 119, 0, 493, 0.0
OK, Pittsburg County, 34.928494, -95.755426, 40, 121, 0, 493, 0.0
OK, Pontotoc County, 34.689208, -96.684463, 40, 123, 0, 493, 0.0
OK, Pottawatomie County, 35.208577, -96.953245, 40, 125, 0, 493, 0.0
OK, Pushmataha County, 34.418988, -95.333697, 40, 127, 0, 493, 0.0
OK, Roger Mills County, 35.647265, -99.733558, 40, 129, 0, 493, 0.0
OK, Rogers County, 36.3684, -95.608991, 40, 131, 0, 493, 0.0
OK, Seminole County, 35.205604, -96.618711, 40, 133, 0, 493, 0.0
OK, Sequoyah County, 35.497705, -94.755153, 40, 135, 0, 493, 0.0
OK, Stephens County, 34.485413, -97.851478, 40, 137, 0, 493, 0.0
OK, Texas County, 36.74755, -101.490018, 40, 139, 0, 493, 0.0
OK, Tillman County, 34.404942, -98.981118, 40, 141, 0, 493, 0.0
OK, Tulsa County, 36.066876, -95.900791, 40, 143, 0, 493, 0.0
OK, Wagoner County, 35.933523, -95.526968, 40, 145, 0, 493, 0.0
OK, Washington County, 36.715785, -95.905797, 40, 147, 0, 493, 0.0
OK, Washita County, 35.290826, -98.992221, 40, 149, 0, 493, 0.0
OK, Woods County, 36.767399, -98.8278, 40, 151, 0, 493, 0.0
OK, Woodward County, 36.381364, -99.297488, 40, 153, 0, 493, 0.0
OR, Baker County, 44.718434, -117.67528, 41, 1, 367, 493, 0.74
OR, Benton County, 44.479578, -123.422184, 41, 3, 367, 493, 0.74
OR, Clackamas County, 45.173665, -122.220913, 41, 5, 367, 493, 0.74
OR, Clatsop County, 46.017086, -123.716812, 41, 7, 367, 493, 0.74
OR, Columbia County, 45.983831, -123.148563, 41, 9, 367, 493, 0.74
OR, Coos County, 43.242586, -124.093393, 41, 11, 367, 493, 0.74
OR, Crook County, 44.109449, -120.197305, 41, 13, 367, 493, 0.74
OR, Curry County, 42.474755, -124.255383, 41, 15, 367, 493, 0.74
OR, Deschutes County, 43.956915, -121.387213, 41, 17, 367, 493, 0.74
OR, Douglas County, 43.149505, -123.275435, 41, 19, 367, 493, 0.74
OR, Gilliam County, 45.335518, -120.217689, 41, 21, 367, 493, 0.74
OR, Grant County, 44.478318, -119.065205, 41, 23, 367, 493, 0.74
OR, Harney County, 43.226212, -118.897066, 41, 25, 367, 493, 0.74
OR, Hood River County, 45.536471, -121.64649, 41, 27, 367, 493, 0.74
OR, Jackson County, 42.397555, -122.696755, 41, 29, 367, 493, 0.74
OR, Jefferson County, 44.607849, -121.175434, 41, 31, 367, 493, 0.74
OR, Josephine County, 42.405566, -123.547801, 41, 33, 367, 493, 0.74
OR, Klamath County, 42.607587, -121.804596, 41, 35, 367, 493, 0.74
OR, Lake County, 42.804501, -120.406431, 41, 37, 367, 493, 0.74
OR, Lane County, 43.914933, -122.753285, 41, 39, 367, 493, 0.74
OR, Lincoln County, 44.613139, -123.913306, 41, 41, 367, 493, 0.74
OR, Linn County, 44.491632, -122.520218, 41, 43, 367, 493, 0.74
OR, Malheur County, 43.194597, -117.631887, 41, 45, 367, 493, 0.74
OR, Marion County, 44.955818, -122.836926, 41, 47, 367, 493, 0.74
OR, Morrow County, 45.402367, -119.619169, 41, 49, 367, 493, 0.74
OR, Multnomah County, 45.534259, -122.600162, 41, 51, 367, 493, 0.74
OR, Polk County, 44.897798, -123.413382, 41, 53, 367, 493, 0.74
OR, Sherman County, 45.399111, -120.694507, 41, 55, 367, 493, 0.74
OR, Tillamook County, 45.499812, -123.758836, 41, 57, 367, 493, 0.74
OR, Umatilla County, 45.666332, -118.796013, 41, 59, 367, 493, 0.74
OR, Union County, 45.305462, -117.938572, 41, 61, 367, 493, 0.74
OR, Wallowa County, 45.582187, -117.119752, 41, 63, 367, 493, 0.74
OR, Wasco County, 45.087883, -121.238685, 41, 65, 367, 493, 0.74
OR, Washington County, 45.59218, -123.091397, 41, 67, 367, 493, 0.74
OR, Wheeler County, 44.752079, -120.02744, 41, 69, 367, 493, 0.74
OR, Yamhill County, 45.254336, -123.270421, 41, 71, 367, 493, 0.74
PA, Armstrong County, 40.789831, -79.464529, 42, 5, 435, 493, 0.88
PA, Adams County, 39.87303, -77.217873, 42, 1, 435, 493, 0.88
PA, Allegheny County, 40.47285, -79.981151, 42, 3, 435, 493, 0.88
PA, Beaver County, 40.683361, -80.351778, 42, 7, 435, 493, 0.88
PA, Carbon County, 40.894302, -75.704867, 42, 25, 435, 493, 0.88
PA, Bedford County, 40.001767, -78.496724, 42, 9, 435, 493, 0.88
PA, Berks County, 40.405911, -75.881233, 42, 11, 435, 493, 0.88
PA, Blair County, 40.465184, -78.344803, 42, 13, 435, 493, 0.88
PA, Centre County, 40.95453, -77.861892, 42, 27, 435, 493, 0.88
PA, Bradford County, 41.782443, -76.515455, 42, 15, 435, 493, 0.88
PA, Bucks County, 40.408713, -75.196406, 42, 17, 435, 493, 0.88
PA, Butler County, 40.912936, -79.925663, 42, 19, 435, 493, 0.88
PA, Cambria County, 40.499697, -78.719049, 42, 21, 435, 493, 0.88
PA, Chester County, 39.9933, -75.742624, 42, 29, 435, 493, 0.88
PA, Cameron County, 41.387487, -78.134801, 42, 23, 435, 493, 0.88
PA, Clarion County, 41.18474, -79.396234, 42, 31, 435, 493, 0.88
PA, Delaware County, 39.913338, -75.395957, 42, 45, 435, 493, 0.88
PA, Clearfield County, 40.985878, -78.519844, 42, 33, 435, 493, 0.88
PA, Clinton County, 41.292637, -77.677705, 42, 35, 435, 493, 0.88
PA, Franklin County, 39.929497, -77.716443, 42, 55, 435, 493, 0.88
PA, Columbia County, 41.053998, -76.401836, 42, 37, 435, 493, 0.88
PA, Crawford County, 41.668168, -80.106294, 42, 39, 435, 493, 0.88
PA, Elk County, 41.44006, -78.614228, 42, 47, 435, 493, 0.88
PA, Cumberland County, 40.150064, -77.25971, 42, 41, 435, 493, 0.88
PA, Dauphin County, 40.412065, -76.80368, 42, 43, 435, 493, 0.88
PA, Fayette County, 39.90257, -79.640493, 42, 51, 435, 493, 0.88
PA, Forest County, 41.528713, -79.235976, 42, 53, 435, 493, 0.88
PA, Erie County, 42.120536, -80.098099, 42, 49, 435, 493, 0.88
PA, Lancaster County, 40.046603, -76.205887, 42, 71, 435, 493, 0.88
PA, Fulton County, 39.912891, -78.108802, 42, 57, 435, 493, 0.88
PA, Greene County, 39.862507, -80.218757, 42, 59, 435, 493, 0.88
PA, Huntingdon County, 40.307018, -78.044627, 42, 61, 435, 493, 0.88
PA, Indiana County, 40.630501, -79.081214, 42, 63, 435, 493, 0.88
PA, Jefferson County, 41.134448, -79.00424, 42, 65, 435, 493, 0.88
PA, Lawrence County, 40.98999, -80.334205, 42, 73, 435, 493, 0.88
PA, Juniata County, 40.557293, -77.408317, 42, 67, 435, 493, 0.88
PA, Lackawanna County, 41.482663, -75.612877, 42, 69, 435, 493, 0.88
PA, Monroe County, 41.0603, -75.334235, 42, 89, 435, 493, 0.88
PA, Lebanon County, 40.36095, -76.483514, 42, 75, 435, 493, 0.88
PA, Lehigh County, 40.615831, -75.596584, 42, 77, 435, 493, 0.88
PA, Luzerne County, 41.154991, -75.982305, 42, 79, 435, 493, 0.88
PA, Lycoming County, 41.310186, -77.103699, 42, 81, 435, 493, 0.88
PA, McKean County, 41.814431, -78.568981, 42, 83, 435, 493, 0.88
PA, Montgomery County, 40.210793, -75.372446, 42, 91, 435, 493, 0.88
PA, Mercer County, 41.30471, -80.257722, 42, 85, 435, 493, 0.88
PA, Mifflin County, 40.645015, -77.591081, 42, 87, 435, 493, 0.88
PA, Montour County, 41.0346, -76.681953, 42, 93, 435, 493, 0.88
RI, Newport County, 41.505701, -71.266734, 44, 5, 424, 493, 0.86
PA, Northampton County, 40.729287, -75.311591, 42, 95, 435, 493, 0.88
SC, Abbeville County, 34.227589, -82.454959, 45, 1, 0, 493, 0.0
PA, Northumberland County, 40.816221, -76.681323, 42, 97, 435, 493, 0.88
PA, Perry County, 40.405276, -77.256678, 42, 99, 435, 493, 0.88
PA, Philadelphia County, 40.005895, -75.149816, 42, 101, 435, 493, 0.88
RI, Bristol County, 41.705404, -71.280776, 44, 1, 424, 493, 0.86
PA, Pike County, 41.32966, -75.000881, 42, 103, 435, 493, 0.88
PA, Potter County, 41.737181, -77.895813, 42, 105, 435, 493, 0.88
PA, Schuylkill County, 40.741794, -76.137478, 42, 107, 435, 493, 0.88
PA, Snyder County, 40.773731, -77.06489, 42, 109, 435, 493, 0.88
PA, Somerset County, 39.960564, -78.997553, 42, 111, 435, 493, 0.88
PA, Sullivan County, 41.425437, -76.506514, 42, 113, 435, 493, 0.88
PA, Susquehanna County, 41.820411, -75.800675, 42, 115, 435, 493, 0.88
PA, Tioga County, 41.772197, -77.254264, 42, 117, 435, 493, 0.88
PA, Union County, 40.977335, -77.057999, 42, 119, 435, 493, 0.88
PA, Venango County, 41.397072, -79.784043, 42, 121, 435, 493, 0.88
PA, Warren County, 41.812345, -79.274099, 42, 123, 435, 493, 0.88
PA, Washington County, 40.178702, -80.254732, 42, 125, 435, 493, 0.88
PA, Wayne County, 41.647074, -75.275788, 42, 127, 435, 493, 0.88
PA, Westmoreland County, 40.316816, -79.537261, 42, 129, 435, 493, 0.88
PA, Wyoming County, 41.514105, -76.021813, 42, 131, 435, 493, 0.88
PA, York County, 39.911245, -76.770377, 42, 133, 435, 493, 0.88
RI, Kent County, 41.665301, -71.578959, 44, 3, 424, 493, 0.86
RI, Providence County, 41.871643, -71.578606, 44, 7, 424, 493, 0.86
RI, Washington County, 41.452344, -71.634413, 44, 9, 424, 493, 0.86
SC, Aiken County, 33.554995, -81.640933, 45, 3, 0, 493, 0.0
SC, Allendale County, 32.983837, -81.358132, 45, 5, 0, 493, 0.0
SC, Anderson County, 34.523055, -82.642978, 45, 7, 0, 493, 0.0
SC, Bamberg County, 33.198588, -81.057486, 45, 9, 0, 493, 0.0
SC, Barnwell County, 33.281927, -81.382757, 45, 11, 0, 493, 0.0
SC, Beaufort County, 32.360043, -80.657427, 45, 13, 0, 493, 0.0
SC, Berkeley County, 33.198408, -79.95089, 45, 15, 0, 493, 0.0
SC, Calhoun County, 33.658486, -80.705448, 45, 17, 0, 493, 0.0
SC, Charleston County, 32.725246, -80.036314, 45, 19, 0, 493, 0.0
SC, Cherokee County, 35.036263, -81.624272, 45, 21, 0, 493, 0.0
SC, Chester County, 34.689707, -81.159511, 45, 23, 0, 493, 0.0
SC, Chesterfield County, 34.6338, -80.185484, 45, 25, 0, 493, 0.0
SC, Clarendon County, 33.636268, -80.216397, 45, 27, 0, 493, 0.0
SC, Colleton County, 32.863889, -80.62057, 45, 29, 0, 493, 0.0
SC, Darlington County, 34.336201, -79.979202, 45, 31, 0, 493, 0.0
SC, Dillon County, 34.417359, -79.406511, 45, 33, 0, 493, 0.0
SC, Dorchester County, 32.966923, -80.281975, 45, 35, 0, 493, 0.0
SC, Edgefield County, 33.766989, -81.97059, 45, 37, 0, 493, 0.0
SC, Fairfield County, 34.38636, -81.127485, 45, 39, 0, 493, 0.0
SC, Florence County, 34.01825, -79.708533, 45, 41, 0, 493, 0.0
SC, Georgetown County, 33.403506, -79.304965, 45, 43, 0, 493, 0.0
SC, Greenville County, 34.963387, -82.366035, 45, 45, 0, 493, 0.0
SC, Greenwood County, 34.134602, -82.10307, 45, 47, 0, 493, 0.0
SC, Hampton County, 32.839835, -81.120198, 45, 49, 0, 493, 0.0
SC, Horry County, 33.879584, -78.98254, 45, 51, 0, 493, 0.0
SC, Jasper County, 32.491755, -81.023368, 45, 53, 0, 493, 0.0
SC, Kershaw County, 34.312027, -80.610624, 45, 55, 0, 493, 0.0
SC, Lancaster County, 34.672289, -80.659899, 45, 57, 0, 493, 0.0
SC, Laurens County, 34.470327, -82.028655, 45, 59, 0, 493, 0.0
SC, Lee County, 34.194297, -80.278022, 45, 61, 0, 493, 0.0
SC, Lexington County, 33.89683, -81.272207, 45, 63, 0, 493, 0.0
SC, McCormick County, 33.883468, -82.26007, 45, 65, 0, 493, 0.0
SC, Marion County, 34.147881, -79.377785, 45, 67, 0, 493, 0.0
SC, Marlboro County, 34.604617, -79.641944, 45, 69, 0, 493, 0.0
SC, Newberry County, 34.293676, -81.56932, 45, 71, 0, 493, 0.0
SC, Oconee County, 34.756879, -83.069927, 45, 73, 0, 493, 0.0
SC, Orangeburg County, 33.441381, -80.839529, 45, 75, 0, 493, 0.0
SC, Pickens County, 34.888269, -82.728773, 45, 77, 0, 493, 0.0
SC, Richland County, 34.017759, -80.897399, 45, 79, 0, 493, 0.0
SC, Saluda County, 34.009093, -81.726901, 45, 81, 0, 493, 0.0
SC, Spartanburg County, 34.939913, -81.995541, 45, 83, 0, 493, 0.0
SC, Sumter County, 33.933142, -80.407742, 45, 85, 0, 493, 0.0
SC, Union County, 34.715404, -81.645327, 45, 87, 0, 493, 0.0
SC, Williamsburg County, 33.603993, -79.727705, 45, 89, 0, 493, 0.0
SC, York County, 34.989906, -81.209805, 45, 91, 0, 493, 0.0
SD, Aurora County, 43.717687, -98.561558, 46, 3, 0, 493, 0.0
SD, Beadle County, 44.414631, -98.278106, 46, 5, 0, 493, 0.0
SD, Bennett County, 43.192591, -101.663968, 46, 7, 0, 493, 0.0
SD, Bon Homme County, 43.013545, -97.905995, 46, 9, 0, 493, 0.0
SD, Brookings County, 44.369684, -96.790406, 46, 11, 0, 493, 0.0
SD, Brown County, 45.588973, -98.351603, 46, 13, 0, 493, 0.0
SD, Brule County, 43.717005, -99.080954, 46, 15, 0, 493, 0.0
SD, Buffalo County, 44.06477, -99.204928, 46, 17, 0, 493, 0.0
SD, Butte County, 44.90871, -103.508002, 46, 19, 0, 493, 0.0
SD, Campbell County, 45.767979, -100.051666, 46, 21, 0, 493, 0.0
SD, Charles Mix County, 43.206017, -98.587779, 46, 23, 0, 493, 0.0
SD, Clark County, 44.858057, -97.732803, 46, 25, 0, 493, 0.0
SD, Clay County, 42.921568, -96.978036, 46, 27, 0, 493, 0.0
SD, Codington County, 44.977692, -97.188593, 46, 29, 0, 493, 0.0
SD, Corson County, 45.708298, -101.196826, 46, 31, 0, 493, 0.0
SD, Custer County, 43.667005, -103.451413, 46, 33, 0, 493, 0.0
SD, Davison County, 43.674585, -98.146001, 46, 35, 0, 493, 0.0
SD, Day County, 45.369713, -97.607397, 46, 37, 0, 493, 0.0
SD, Deuel County, 44.76048, -96.667986, 46, 39, 0, 493, 0.0
SD, Dewey County, 45.126396, -100.821627, 46, 41, 0, 493, 0.0
SD, Douglas County, 43.387198, -98.366073, 46, 43, 0, 493, 0.0
SD, Edmunds County, 45.418812, -99.215349, 46, 45, 0, 493, 0.0
SD, Fall River County, 43.239112, -103.527535, 46, 47, 0, 493, 0.0
SD, Faulk County, 45.071069, -99.145274, 46, 49, 0, 493, 0.0
SD, Grant County, 45.151597, -96.69767, 46, 51, 0, 493, 0.0
